Path,File type,File size,Category,Proposed action,Reason,Attribution required,Safe to delete,Final action
reports/final_release/figures/development_journey_diagram.png,.png,44487,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/efficiency_comparison.png,.png,104137,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/fd001_fd004_subset_comparison.png,.png,24262,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/final_architecture_diagram.png,.png,40684,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/final_readiness_summary.png,.png,34211,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/interval_width_comparison.png,.png,88441,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/kan_candidate_comparison.png,.png,129662,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/model_parameter_count.png,.png,104397,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/nasa_score_comparison.png,.png,109459,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/operational_recall_vs_workload.png,.png,112689,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/paired_bootstrap_confidence_intervals.png,.png,98143,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/physics_ablation_comparison.png,.png,77617,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/point_prediction_mae.png,.png,106363,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/point_prediction_rmse.png,.png,103820,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/selected_vs_rejected_system_diagram.png,.png,38282,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/severe_optimistic_rates.png,.png,109689,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/final_release/figures/uncertainty_coverage_vs_nominal.png,.png,89133,Keep,Keep,Curated final-release evidence.,No,No,Kept
reports/multidomain_phm/bootstrap_confidence_intervals.json,.json,6448,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/domain_feature_audit.csv,.csv,45023,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/domain_shift_before_after.csv,.csv,4369,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/domain_shift_summary.json,.json,312,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd001_development_engine_summary.csv,.csv,12604,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd001_development_metrics.json,.json,1740,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd002_development_engine_summary.csv,.csv,33335,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd002_development_metrics.json,.json,1900,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd003_development_engine_summary.csv,.csv,12709,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd003_development_metrics.json,.json,1809,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd004_cycle_level_alerts.csv,.csv,38574463,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd004_external_engine_summary.csv,.csv,35595,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/fd004_external_metrics.json,.json,1909,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/final_fit_metadata.json,.json,1816,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/generalization_conclusion.json,.json,356,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/leave_one_domain_out_metrics.csv,.csv,4315,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/locked_multidomain_method.json,.json,3009,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/method_ranking.csv,.csv,5562,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/method_registry.json,.json,3887,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/rul_transfer_metrics.json,.json,1199,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/rul_transfer_predictions.csv,.csv,68313,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/run_summary.json,.json,27520,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/validation_method_metrics.csv,.csv,18534,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd001_FD001_0001_timeline.png,.png,108265,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd001_FD001_0002_timeline.png,.png,117111,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd002_FD002_0001_timeline.png,.png,160988,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd002_FD002_0002_timeline.png,.png,122960,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd003_FD003_0001_timeline.png,.png,136957,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd003_FD003_0002_timeline.png,.png,141473,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd004_FD004_0001_timeline.png,.png,114927,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/engine_timelines/fd004_FD004_0002_timeline.png,.png,154976,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/detection_vs_false_alarm_tradeoff.png,.png,28041,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/detector_score_distributions_by_subset.png,.png,26657,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/development_subset_comparison.png,.png,22296,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/domain_shift_after_normalization.png,.png,23203,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/fd004_external_metrics.png,.png,23361,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/health_index_transfer_comparison.png,.png,25655,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/inferred_operating_regimes.png,.png,19617,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/leave_one_domain_out_performance.png,.png,23965,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/operational_setting_1_distribution_by_subset.png,.png,24439,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/operational_setting_2_distribution_by_subset.png,.png,22526,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/operational_setting_3_distribution_by_subset.png,.png,24448,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/rul_transfer_comparison.png,.png,18609,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/sensor_distribution_before_normalization.png,.png,28348,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/multidomain_phm/figures/validation_method_ranking.png,.png,37241,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/abstention_metrics.json,.json,3755,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/benchmark_metrics.json,.json,2404,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/benchmark_predictions.csv,.csv,131107,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/constraint_ablation.csv,.csv,8985,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/cv_predictions.csv,.csv,3232998,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/finalist_cross_validation_metrics.csv,.csv,5228,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/finalist_selection.json,.json,1422,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/finalist_selection_diagnostics.json,.json,1171,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/final_fit_metadata.json,.json,4618,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/locked_physics_model.json,.json,12755,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/locked_uncertainty_method.json,.json,140,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/maintenance_policy_metrics.json,.json,2504,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/maintenance_recommendations.csv,.csv,543110,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/metrics_by_regime.csv,.csv,1369,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/metrics_by_rul_band.csv,.csv,1149,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/metrics_by_subset.csv,.csv,894,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/model_efficiency.csv,.csv,708,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/model_stability.csv,.csv,5427,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/optimistic_error_analysis.csv,.csv,2262,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/pairing_audit.csv,.csv,58521,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/phase5b_benchmark_manifest.json,.json,20177,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/phase5b_vs_physics_guided.csv,.csv,661,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/phase5b_vs_physics_uncertainty.csv,.csv,427,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/physics_candidate_registry.json,.json,13171,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/physics_model_ranking.csv,.csv,7345,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/run_summary.json,.json,61756,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/screening_metrics.csv,.csv,7407,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/screening_split.json,.json,12857,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/trajectory_consistency_metrics.csv,.csv,2,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/uncertainty_cv_metrics.csv,.csv,1979,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/uncertainty_metrics.json,.json,10763,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/uncertainty_predictions.csv,.csv,350040,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/abstention_tradeoff.png,.png,19779,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/candidate_nasa_score.png,.png,48465,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/candidate_validation_rmse.png,.png,47360,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/constraint_violation_comparison.png,.png,58333,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/coverage_vs_nominal_level.png,.png,35371,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/cycle_rate_residual_distribution.png,.png,6219,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/error_by_operating_regime.png,.png,15760,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/error_by_rul_band.png,.png,17448,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/finalist_fold_seed_rmse.png,.png,24732,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/health_score_trajectories.png,.png,6145,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/interval_width_comparison.png,.png,15629,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/low_rul_optimistic_error_comparison.png,.png,47082,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/maintenance_action_distribution.png,.png,34343,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/monotonicity_violation_distribution.png,.png,5710,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/optimistic_error_comparison.png,.png,47774,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/phase5b_vs_physics_guided_metrics.png,.png,6041,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/predicted_vs_true_rul.png,.png,64433,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/residual_distributions.png,.png,15829,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/robust_ranking.png,.png,20035,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/rul_trajectories.png,.png,4822,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/stability_comparison.png,.png,5007,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul/figures/temporal_smoothness_distribution.png,.png,5559,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260714_233743/pairing_audit.csv,.csv,58521,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260714_233743/phase5b_benchmark_manifest.json,.json,20177,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260714_233743/run_summary.json,.json,640,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260714_233743/screening_split.json,.json,12857,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_002719/pairing_audit.csv,.csv,58521,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_002719/phase5b_benchmark_manifest.json,.json,20177,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_002719/physics_candidate_registry.json,.json,13171,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_002719/run_summary.json,.json,1874,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_002719/screening_metrics.csv,.csv,4357,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_002719/screening_split.json,.json,12857,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/constraint_ablation.csv,.csv,8982,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/finalist_cross_validation_metrics.csv,.csv,5228,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/finalist_selection.json,.json,1422,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/finalist_selection_diagnostics.json,.json,1171,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/final_fit_metadata.json,.json,1167,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/locked_physics_model.json,.json,12815,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/model_stability.csv,.csv,5428,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/pairing_audit.csv,.csv,58521,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/phase5b_benchmark_manifest.json,.json,20177,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/physics_candidate_registry.json,.json,13171,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/physics_model_ranking.csv,.csv,7345,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/run_summary.json,.json,5391,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/screening_metrics.csv,.csv,7403,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_failed_20260715_013350/screening_split.json,.json,12857,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_interrupted_20260714_234348/pairing_audit.csv,.csv,58521,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_interrupted_20260714_234348/phase5b_benchmark_manifest.json,.json,20177,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_interrupted_20260714_234348/physics_candidate_registry.json,.json,13171,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_interrupted_20260714_234348/screening_split.json,.json,12857,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/abstention_candidate_metrics.csv,.csv,18594,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/constraint_bootstrap_intervals.csv,.csv,436,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/constraint_metric_audit.json,.json,3064,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/corrected_constraint_metrics.csv,.csv,10742,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/corrected_run_summary.json,.json,62046,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/locked_abstention_policy.json,.json,462,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/locked_maintenance_policy.json,.json,713,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/locked_uncertainty_policy.json,.json,1836,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/maintenance_policy_candidates.csv,.csv,8992,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/phase5b_vs_phase5c_paired_bootstrap.csv,.csv,6288,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/phase5c_refinement_summary.json,.json,10234,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/refined_abstention_metrics.json,.json,762,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/refined_abstention_predictions.csv,.csv,349391,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/refined_maintenance_metrics.json,.json,861,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/refined_maintenance_recommendations.csv,.csv,425234,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/refined_uncertainty_metrics.json,.json,10970,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/refined_uncertainty_predictions.csv,.csv,292950,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/source_artifact_manifest.json,.json,11527,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/source_run_validation.json,.json,1283,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/uncertainty_candidate_metrics.csv,.csv,14590,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/bootstrap_interval_forest_plot.png,.png,31926,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/corrected_monotonicity_violation_distribution.png,.png,14329,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/cycle_rate_residual_by_region.png,.png,41583,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/high_error_enrichment_vs_abstention.png,.png,28161,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/maintenance_action_distribution_after.png,.png,30989,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/maintenance_action_distribution_before_after.png,.png,33696,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/maintenance_policy_confusion_matrix.png,.png,45922,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/phase5b_vs_phase5c_paired_error_difference.png,.png,16301,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/prediction_interval_examples.png,.png,12580,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/regime_consistency_residual_by_pair.png,.png,87710,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/risk_coverage_curve.png,.png,51584,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/selective_rmse_vs_acceptance.png,.png,31246,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/smoothness_residual_distribution.png,.png,16453,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/uncertainty_coverage_vs_nominal.png,.png,41234,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/width_distribution_before_after.png,.png,18539,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_refined/figures/width_vs_coverage_candidates.png,.png,29115,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/action_risk_ordering.csv,.csv,357,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/benchmark_missed_critical_analysis.csv,.csv,4329,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/benchmark_safety_metrics.json,.json,5380,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/benchmark_safety_predictions.csv,.csv,494824,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/critical_threshold_sensitivity.csv,.csv,1495,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/locked_maintenance_safety_policy.json,.json,3434,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/maintenance_policy_candidate_metrics.csv,.csv,140187,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/maintenance_policy_comparison.csv,.csv,896,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/maintenance_policy_cost_sensitivity.csv,.csv,348,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/maintenance_policy_pareto_frontier.csv,.csv,33724,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/maintenance_policy_split_metrics.csv,.csv,1016989,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/maintenance_policy_subgroup_metrics.csv,.csv,5542265,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/phase5c_freeze_decision.json,.json,248,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/policy_split_manifest.csv,.csv,161,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/run_summary.json,.json,18134,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/safety_state_definitions.json,.json,283,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/source_artifact_manifest.json,.json,7855,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/source_artifact_validation.json,.json,886,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/source_validation.json,.json,886,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/validation_missed_critical_analysis.csv,.csv,253,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/action_distribution_comparison.png,.png,17570,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/benchmark_missed_critical_feature_distribution.png,.png,15418,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
reports/physics_guided_rul_safety_refined/figures/critical_recall_confidence_intervals.png,.png,11849,Add to .gitignore,Ignore,Generated intermediate report output.,No,No,Ignored
